jaar,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980
reeds jaar geleden,0.01281423121865543,,0.029630618780162737,0.035369950404609246,0.04224258557741921,0.07384164428013638,0.04784185225089276,0.04708775387607751,0.014212033621635332,0.009961638973517855
heeft jaar geleden,0.01281423121865543,,,,0.021121292788709604,,0.02392092612544638,0.015695917958692504,0.00473734454054511,0.014942458460276782
paa jaar geleden,0.01281423121865543,,,,,,,,,
ken jaar geleden,0.01281423121865543,,,0.0795823884103708,0.047522908774596605,0.02461388142671213,,0.007847958979346252,0.00947468908109022,0.009961638973517855
vijtiig jaar geleden,0.01281423121865543,,,,,,,,,
rnim jaar geleden,0.01281423121865543,,,,,,,,,
dat jaar geleden,0.01281423121865543,0.06420371376109657,0.029630618780162737,0.04421243800576155,0.08976549435201582,0.04922776285342426,0.17940694594084788,0.16480713856627127,0.12790830259471797,0.10459720922193746
300 jaar geleden,0.01281423121865543,0.012840742752219315,,0.017684975202304623,0.026401615985887004,0.07384164428013638,0.03588138918816958,0.06278367183477002,0.05684813448654133,0.0547890143543482
vijfentwintig jaar geleden,0.01281423121865543,0.038522228256657944,0.029630618780162737,,0.010560646394354802,,0.11960463062723192,0.07063163081411628,0.14685768075689842,0.1095780287086964
ien jaar geleden,0.01281423121865543,,0.009876872926720912,,0.005280323197177401,,,,0.00473734454054511,
rdftig jaar geleden,0.01281423121865543,,,,,,,,,
hadden jaar geleden,0.01281423121865543,,,,,,,0.007847958979346252,,
ploegbaas jaar geleden,0.01281423121865543,,,,,,,,,
zevenhonderd jaar geleden,0.01281423121865543,,,,,0.02461388142671213,0.01196046306272319,,0.00473734454054511,
zrj jaar geleden,0.01281423121865543,,,,,,,,,
sul jaar geleden,0.01281423121865543,,,,,,,,,
jjjaar jaar geleden,0.01281423121865543,,,,,,,,,
anderhalf jaar geleden,0.01281423121865543,0.012840742752219315,0.04938436463360456,0.12379482641613233,0.17425066550685422,0.09845552570684853,0.3229325026935262,0.5807489644716226,0.7721871601088529,0.6773914501992141
voor jaar geleden,0.01281423121865543,,,0.008842487601152312,,,,,0.00473734454054511,
bijna jaar geleden,0.01281423121865543,,0.009876872926720912,0.04421243800576155,0.010560646394354802,0.04922776285342426,0.09568370450178552,0.10202346673150127,0.03789875632436088,0.04980819486758927
dai jaar geleden,0.01281423121865543,,,,,,,,,
van rtjaar geleden,0.01281423121865543,,,,,,,,,
zestien jaar geleden,0.01281423121865543,,,0.008842487601152312,0.021121292788709604,0.02461388142671213,0.02392092612544638,0.07063163081411628,0.06158547902708644,0.11455884819545534
tra jaar geleden,0.01281423121865543,,,0.008842487601152312,,,,,,
eeu jaar geleden,0.01281423121865543,,,,0.010560646394354802,,,,,
éntwintig jaar geleden,0.01281423121865543,,,,,,,,,
omd jaar geleden,0.01281423121865543,,,,,,,,,
vyftig jaar geleden,0.01281423121865543,,,,,0.02461388142671213,,0.007847958979346252,,
ruiiu jaar geleden,0.01281423121865543,,,,,,,,,
esiig jaar geleden,0.01281423121865543,,,,,,,,,
vijfentvviiitig jaar geleden,0.01281423121865543,,,,,,,,,
uteei jaar geleden,0.01281423121865543,,,,,,,,,
rüftig jaar geleden,0.01281423121865543,,,,,,,,,
zooveel jaar geleden,0.01281423121865543,,,,,,,,,
echoaoiidri jaar geleden,0.01281423121865543,,,,,,,,,
tier jaar geleden,0.01281423121865543,,0.009876872926720912,,,,,0.007847958979346252,,
lngelanddertig jaar geleden,0.01281423121865543,,,,,,,,,
tüfenlwintig jaar geleden,0.01281423121865543,,,,,,,,,
sarissontwee jaar geleden,0.01281423121865543,,,,,,,,,
hat jaar geleden,0.01281423121865543,,,,,,,,,
ook jaar geleden,0.01281423121865543,,,0.008842487601152312,0.010560646394354802,,0.01196046306272319,0.015695917958692504,0.014212033621635332,
kenentwintig jaar geleden,0.01281423121865543,,,,,,,,,
fentwintig jaar geleden,0.01281423121865543,,,,,,,,,
lerd jaar geleden,0.01281423121865543,,,,,,,,,
gisteren jaar geleden,0.01281423121865543,,,,,,,,0.00947468908109022,
achttien jaar geleden,0.01281423121865543,0.012840742752219315,,0.02652746280345693,0.04224258557741921,,0.03588138918816958,0.05493571285542376,0.05211078994599621,0.024904097433794636
werden jaar geleden,0.01281423121865543,,,0.008842487601152312,,,,0.007847958979346252,0.00473734454054511,
zeven jaar geleden,,0.06420371376109657,0.03950749170688365,0.035369950404609246,0.11616711033790283,0.09845552570684853,0.2870511135053566,0.2903744822358113,0.4832091431356013,0.5130244071361695
ecu jaar geleden,,0.02568148550443863,,0.008842487601152312,0.005280323197177401,,,,,
vijl jaar geleden,,0.02568148550443863,0.009876872926720912,,,,,0.015695917958692504,,
men jaar geleden,,0.02568148550443863,,0.017684975202304623,0.005280323197177401,0.04922776285342426,0.01196046306272319,0.015695917958692504,0.00947468908109022,0.0049808194867589275
anderhall jaar geleden,,0.02568148550443863,,,,,,,0.014212033621635332,
negen jaar geleden,,0.02568148550443863,0.03950749170688365,0.07073990080921849,0.07920484795766103,,0.1674464828781247,0.14126326162823255,0.16580705891907888,0.1892711404968392
paai jaar geleden,,0.02568148550443863,,,0.005280323197177401,,0.01196046306272319,0.007847958979346252,,
dus jaar geleden,,0.02568148550443863,0.009876872926720912,,0.026401615985887004,0.02461388142671213,0.01196046306272319,0.015695917958692504,,0.0049808194867589275
bel jaar geleden,,0.012840742752219315,,,,,,,,
t7j jaar geleden,,0.012840742752219315,,,,,,,,
iin jaar geleden,,0.012840742752219315,,,,,,,,
jaar jaar geleden,,0.012840742752219315,,0.008842487601152312,0.010560646394354802,,0.01196046306272319,0.007847958979346252,0.014212033621635332,0.0049808194867589275
zij jaar geleden,,0.012840742752219315,,0.017684975202304623,0.04224258557741921,0.02461388142671213,0.03588138918816958,0.0784795897934625,0.05684813448654133,0.03984655589407142
iwie jaar geleden,,0.012840742752219315,,,,,,,,
toen jaar geleden,,0.012840742752219315,0.009876872926720912,,0.010560646394354802,0.02461388142671213,,0.03923979489673125,0.02368672270272555,0.029884916920553565
vnn jaar geleden,,0.012840742752219315,,,,,,,,
nederl jaar geleden,,0.012840742752219315,,,,,,,,
bho jaar geleden,,0.012840742752219315,,,,,,,,
zll jaar geleden,,0.012840742752219315,,,,,,,,
hel jaar geleden,,0.012840742752219315,,,0.005280323197177401,,,,,
naar jaar geleden,,0.012840742752219315,,,0.005280323197177401,,,0.007847958979346252,,0.0049808194867589275
deze 26jaar geleden,,0.012840742752219315,,,,,,,,
nmoeder jaar geleden,,0.012840742752219315,,,,,,,,
ïoo jaar geleden,,0.012840742752219315,,,,,,,,
esa jaar geleden,,0.012840742752219315,,,,,,,,
maar jaar geleden,,0.012840742752219315,,,0.005280323197177401,,0.01196046306272319,0.03139183591738501,0.00473734454054511,0.01992327794703571
zijn jaar geleden,,0.012840742752219315,,0.02652746280345693,,,0.01196046306272319,0.007847958979346252,0.00947468908109022,0.009961638973517855
twaalfeneenhalf jaar geleden,,0.012840742752219315,0.009876872926720912,,,,0.01196046306272319,0.007847958979346252,,
and jaar geleden,,0.012840742752219315,,,,,,,,
lenacht jaar geleden,,0.012840742752219315,,,,,,,,
rtig jaar geleden,,0.012840742752219315,,,0.005280323197177401,,,,,
was jaar geleden,,0.012840742752219315,,0.035369950404609246,0.021121292788709604,,0.05980231531361596,0.0784795897934625,0.01894937816218044,0.06973147281462498
dtie jaar geleden,,0.012840742752219315,,,,,,,,
veettig jaar geleden,,0.012840742752219315,,,,,,,,
november jaar geleden,,0.012840742752219315,,,,,,,,0.0049808194867589275
ande halfjaar geleden,,0.012840742752219315,,,,,,,,
bekende jaar geleden,,0.012840742752219315,,,,,,,,
driehonderd jaar geleden,,0.012840742752219315,,0.017684975202304623,0.021121292788709604,,0.02392092612544638,0.03923979489673125,0.01894937816218044,0.024904097433794636
isoi jaar geleden,,0.012840742752219315,,,,,,,,
evenals jaar geleden,,0.012840742752219315,,0.008842487601152312,,,0.01196046306272319,0.015695917958692504,,
1000 jaar geleden,,0.012840742752219315,,,,,0.01196046306272319,,0.00473734454054511,
190 jaar geleden,,0.012840742752219315,,,,,,,,
bonden jaar geleden,,0.012840742752219315,,,,,,,,
itn jaar geleden,,0.012840742752219315,,,,,,,,
afrekening eaajaar geleden,,0.012840742752219315,,,,,,,,
andronir jaar geleden,,0.012840742752219315,,,,,,,,
dna jaar geleden,,0.012840742752219315,,,,,,,,
noorwt jaar geleden,,0.012840742752219315,,,,,,,,
volk jaar geleden,,0.012840742752219315,,,,0.02461388142671213,,,,
t_rnod jaar geleden,,0.012840742752219315,,,,,,,,
bij jaar geleden,,0.012840742752219315,0.029630618780162737,0.017684975202304623,,,0.01196046306272319,,0.00473734454054511,
vijfenzeventig jaar geleden,,0.012840742752219315,,,0.005280323197177401,,,,0.00473734454054511,
deitig jaar geleden,,0.012840742752219315,,,,,,,,
tweo jaar geleden,,0.012840742752219315,,0.008842487601152312,,,,0.007847958979346252,,
gmstig jaar geleden,,0.012840742752219315,,,,,,,,
zeventig jaar geleden,,0.012840742752219315,0.009876872926720912,0.017684975202304623,0.04224258557741921,0.09845552570684853,0.03588138918816958,0.03139183591738501,0.05211078994599621,0.03486573640731249
entwini gjaar geleden,,0.012840742752219315,,,,,,,,
oageveer jaar geleden,,0.012840742752219315,,,,,,,,
bal jaar geleden,,0.012840742752219315,,,,,,,,
ijftier jaar geleden,,0.012840742752219315,,,,,,,,
zoowat jaar geleden,,0.012840742752219315,,,,,,,,
terveld jaar geleden,,0.012840742752219315,,,,,,,,
lat jaar geleden,,0.012840742752219315,,,,,,,,
schoosrea jaar geleden,,0.012840742752219315,,,,,,,,
400 jaar geleden,,0.012840742752219315,,0.008842487601152312,0.010560646394354802,0.02461388142671213,0.04784185225089276,0.09417550775215502,0.05684813448654133,0.05976983384110713
ren jaar geleden,,0.012840742752219315,,,0.010560646394354802,0.02461388142671213,,,0.00473734454054511,
zevcncndertig jaar geleden,,0.012840742752219315,,,,,,,,
april jaar geleden,,0.012840742752219315,,,0.005280323197177401,,0.01196046306272319,,,
den jaar geleden,,0.012840742752219315,,,,0.04922776285342426,,,0.00473734454054511,
zookit jaar geleden,,0.012840742752219315,,,,,,,,
maand jaar geleden,,0.012840742752219315,,0.017684975202304623,,,,,0.014212033621635332,
kleine jaar geleden,,0.012840742752219315,0.009876872926720912,0.008842487601152312,0.005280323197177401,,,0.007847958979346252,0.00473734454054511,0.0049808194867589275
wee jaar geleden,,0.012840742752219315,,,,,0.01196046306272319,0.015695917958692504,,
blad lokijaar geleden,,0.012840742752219315,,,,,,,,
bedes jaar geleden,,0.012840742752219315,,,,,,,,
reeds vijfjaar geleden,,0.012840742752219315,,,,,,,,
aritocratiehonderd jaar geleden,,0.012840742752219315,,,,,,,,
cktg jaar geleden,,0.012840742752219315,,,,,,,,
luiodu jaar geleden,,0.012840742752219315,,,,,,,,
hoe jaar geleden,,0.012840742752219315,0.009876872926720912,,,,,,0.00473734454054511,0.009961638973517855
loenenbijna jaar geleden,,0.012840742752219315,,,,,,,,
ytarar jaar geleden,,0.012840742752219315,,,,,,,,
otenale jaar geleden,,0.012840742752219315,,,,,,,,
andeihalt jaar geleden,,0.012840742752219315,,,,,,,,
jubileum jaar geleden,,0.012840742752219315,,,,,,,,
van vijfjaar geleden,,0.012840742752219315,,,,,,,,
aaar jaar geleden,,0.012840742752219315,,,,,,,,
beden jaar geleden,,0.012840742752219315,,,,,,,,
soa jaar geleden,,0.012840742752219315,,,,,,,,
elf jaar geleden,,0.012840742752219315,,0.017684975202304623,0.036962262380241806,0.04922776285342426,0.05980231531361596,0.11771938469019377,0.15633236983798862,0.1643670430630446
hens jaar geleden,,0.012840742752219315,,,,,,,,
ree jaar geleden,,0.012840742752219315,,,,,,,,
wij jaar geleden,,0.012840742752219315,,,,,0.02392092612544638,,,
donderdag jaar geleden,,0.012840742752219315,0.009876872926720912,,,,0.01196046306272319,,,
werd jaar geleden,,0.012840742752219315,,0.035369950404609246,0.021121292788709604,0.07384164428013638,0.02392092612544638,0.05493571285542376,0.085272201729812,0.06973147281462498
ben jaar geleden,,,0.019753745853441824,,,,,,,0.0049808194867589275
tweehonderd jaar geleden,,,0.019753745853441824,0.008842487601152312,0.005280323197177401,0.04922776285342426,0.02392092612544638,0.03139183591738501,0.00473734454054511,0.0547890143543482
veertien jaar geleden,,,0.019753745853441824,0.008842487601152312,0.05280323197177401,0.07384164428013638,0.04784185225089276,0.06278367183477002,0.0900095462703571,0.1793095015233214
hebben jaar geleden,,,0.009876872926720912,,,,,,,0.0049808194867589275
wltti jaar geleden,,,0.009876872926720912,,,,,,,
tij jaar geleden,,,0.009876872926720912,0.008842487601152312,,,,,,
oen jaar geleden,,,0.009876872926720912,0.02652746280345693,0.010560646394354802,,0.01196046306272319,0.007847958979346252,,
125 jaar geleden,,,0.009876872926720912,,0.005280323197177401,,0.01196046306272319,0.007847958979346252,0.01894937816218044,0.01992327794703571
171 jaar geleden,,,0.009876872926720912,,,,,,,
janiari jaar geleden,,,0.009876872926720912,,,,,,,
bvesale jaar geleden,,,0.009876872926720912,,,,,,,
ïevan jaar geleden,,,0.009876872926720912,,,,,,,
zich jaar geleden,,,0.009876872926720912,0.008842487601152312,,,0.01196046306272319,0.023543876938038756,0.01894937816218044,0.014942458460276782
eerj jaar geleden,,,0.009876872926720912,,,,,,,
goed jaar geleden,,,0.009876872926720912,0.008842487601152312,0.021121292788709604,0.02461388142671213,0.01196046306272319,0.03923979489673125,0.01894937816218044,0.0049808194867589275
tegen jaar geleden,,,0.009876872926720912,,,,,,0.00473734454054511,
klein jaar geleden,,,0.009876872926720912,0.017684975202304623,0.010560646394354802,,0.01196046306272319,0.007847958979346252,0.02368672270272555,0.024904097433794636
dit jaar geleden,,,0.009876872926720912,0.017684975202304623,0.005280323197177401,,0.01196046306272319,0.015695917958692504,0.00473734454054511,0.0049808194867589275
negentienhonderd jaar geleden,,,0.009876872926720912,,,,,0.007847958979346252,,
dri jaar geleden,,,0.009876872926720912,,,,0.01196046306272319,,,
vijfentwintin jaar geleden,,,0.009876872926720912,,,,,,,
geheeltwee jaar geleden,,,0.009876872926720912,,,,,,,
vaa jaar geleden,,,0.009876872926720912,,,,,,,
160 jaar geleden,,,0.009876872926720912,,,,,0.007847958979346252,,
kostte jaar geleden,,,0.009876872926720912,,,,,,,0.009961638973517855
beschermenpcht jaar geleden,,,0.009876872926720912,,,,,,,
twintlg jaar geleden,,,0.009876872926720912,,,,,,,
ssi jaar geleden,,,0.009876872926720912,,,,,,,
tirpits jaar geleden,,,0.009876872926720912,,,,,,,
ecn jaar geleden,,,0.009876872926720912,,,,,,,
cobarget jaar geleden,,,0.009876872926720912,,,,,,,
januari jaar geleden,,,0.009876872926720912,,,,,,,
eer jaar geleden,,,0.009876872926720912,0.017684975202304623,0.005280323197177401,,,,,
bestien jaar geleden,,,0.009876872926720912,,,,,,,
loicuecudaif jaar geleden,,,0.009876872926720912,,,,,,,
toevallig jaar geleden,,,0.009876872926720912,,,,,,,
riuiend jaar geleden,,,0.009876872926720912,,,,,,,
jonev jaar geleden,,,0.009876872926720912,,,,,,,
keizer wiljaar geleden,,,0.009876872926720912,,,,,,,
bondexd jaar geleden,,,0.009876872926720912,,,,,,,
gebeurde jaar geleden,,,0.009876872926720912,,,,,0.007847958979346252,0.014212033621635332,
wintig jaar geleden,,,0.009876872926720912,,,,,,,
ses jaar geleden,,,0.009876872926720912,,,,,,0.00473734454054511,
vindenprie jaar geleden,,,0.009876872926720912,,,,,,,
dno jaar geleden,,,0.009876872926720912,,,,,,,
soo jaar geleden,,,0.009876872926720912,,,,,,,
ziin jaar geleden,,,0.009876872926720912,,,,,,,
laar jaar geleden,,,0.009876872926720912,,,,,,,
binnenliepen jaar geleden,,,0.009876872926720912,,,,,,,
ajti jaar geleden,,,0.009876872926720912,,,,,,,
let jaar geleden,,,0.009876872926720912,,,,,,,
heer jaar geleden,,,0.009876872926720912,,,,0.01196046306272319,,,
met jaar geleden,,,0.009876872926720912,,,,,0.023543876938038756,0.014212033621635332,0.009961638973517855
rul jaar geleden,,,0.009876872926720912,,,,,,,
veroorsaken jaar geleden,,,0.009876872926720912,,,,,,,
waar jaar geleden,,,0.009876872926720912,0.017684975202304623,,,,0.015695917958692504,0.014212033621635332,0.01992327794703571
mat jaar geleden,,,0.009876872926720912,,,,,,,
slechts jaar geleden,,,0.009876872926720912,,0.005280323197177401,,,0.007847958979346252,,
betten jaar geleden,,,0.009876872926720912,,,,,,,
eon jaar geleden,,,0.009876872926720912,0.008842487601152312,,,,,,
volrloealng jaar geleden,,,0.009876872926720912,,,,,,,
uergambaclit jaar geleden,,,0.009876872926720912,,,,,,,
bond jaar geleden,,,0.009876872926720912,,,,,,,
ntig jaar geleden,,,0.009876872926720912,,,,,,,0.0049808194867589275
dne jaar geleden,,,0.009876872926720912,,,,,,,
deze jaar geleden,,,0.009876872926720912,,,,0.01196046306272319,0.007847958979346252,0.00473734454054511,0.009961638973517855
500 jaar geleden,,,0.009876872926720912,0.008842487601152312,,,,0.03139183591738501,0.01894937816218044,0.01992327794703571
308 jaar geleden,,,0.009876872926720912,,,,,,,
gehouden jaar geleden,,,0.009876872926720912,,,,,,,
bcv jaar geleden,,,0.009876872926720912,,,,,,,
eindigde jaar geleden,,,0.009876872926720912,,,,,,,
onderwijzers jaar geleden,,,0.009876872926720912,,,,,,,
optwee jaar geleden,,,0.009876872926720912,,,,,,,
oirevecr jaar geleden,,,0.009876872926720912,,,,,,,
berustte jaar geleden,,,0.009876872926720912,,,,,,,
twintie jaar geleden,,,0.009876872926720912,,,,,,,
twiatig jaar geleden,,,0.009876872926720912,,,,,,,
bekl jaar geleden,,,0.009876872926720912,,,,,,,
vijftitr jaar geleden,,,0.009876872926720912,,,,,,,
voortrekkers jaar geleden,,,0.009876872926720912,,,,,,,
2914 jaar geleden,,,0.009876872926720912,,,,,,,
groot jaar geleden,,,0.009876872926720912,0.008842487601152312,,,,,,
tweoeneerihnlf jaar geleden,,,0.009876872926720912,,,,,,,
vin jaar geleden,,,0.009876872926720912,,,,,,,
halt jaar geleden,,,0.009876872926720912,,0.005280323197177401,,0.01196046306272319,,,
twès jaar geleden,,,0.009876872926720912,,,,,,,
twe jaar geleden,,,0.009876872926720912,0.017684975202304623,,,,0.007847958979346252,,0.0049808194867589275
hll jaar geleden,,,0.009876872926720912,,,,,,,
arnhem jaar geleden,,,0.009876872926720912,,,,,,,
twaalf jaar geleden,,,0.009876872926720912,0.035369950404609246,0.07920484795766103,0.04922776285342426,0.08372324143906235,0.21974285142169503,0.20844315978398484,0.3038299886922946
thans jaar geleden,,,,0.04421243800576155,0.015840969591532205,0.02461388142671213,,0.007847958979346252,0.00473734454054511,
zeventien jaar geleden,,,,0.02652746280345693,0.026401615985887004,,0.02392092612544638,0.0784795897934625,0.07579751264872175,0.06475065332786606
juli jaar geleden,,,,0.02652746280345693,,,,,,
150 jaar geleden,,,,0.017684975202304623,0.03168193918306441,0.02461388142671213,0.04784185225089276,0.0784795897934625,0.0473734454054511,0.12452048716897317
duizend jaar geleden,,,,0.017684975202304623,0.04224258557741921,,0.01196046306272319,0.015695917958692504,0.00947468908109022,0.01992327794703571
130 jaar geleden,,,,0.017684975202304623,,,,,,0.009961638973517855
circa jaar geleden,,,,0.017684975202304623,,,,,,0.014942458460276782
200 jaar geleden,,,,0.017684975202304623,0.015840969591532205,0.02461388142671213,0.04784185225089276,0.03139183591738501,0.0473734454054511,0.07969311178814284
eerst jaar geleden,,,,0.017684975202304623,,,0.01196046306272319,0.007847958979346252,,
ontsnappentwee jaar geleden,,,,0.008842487601152312,,,,,,
jubileert jaar geleden,,,,0.008842487601152312,,,,,,
