date	een_perwords	twee_perwords	drie_perwords	vier_perwords	vijf_perwords	zes_perwords	zeven_perwords	acht_perwords	negen_perwords	tien_perwords	elf_perwords	twaalf_perwords	dertien_perwords	veertien_perwords	vijftien_perwords	zestien_perwords	zeventien_perwords	achttien_perwords	negentien_perwords	twintig_perwords	dertig_perwords	veertig_perwords	vijftig_perwords	zestig_perwords	zeventig_perwords	tachtig_perwords	negentig_perwords	honderd_perwords	honderdtien_perwords	honderdtwintig_perwords	honderddertig_perwords	honderdveertig_perwords	honderdvijftig_perwords	honderdzestig_perwords	honderdzeventig_perwords	honderdtachtig_perwords	honderdnegentig_perwords	tweehonderd_perwords
1904-12-31	0.0	0.0	0.0	0.1488571049198464	0.0	0.1488571049198464	0.0	0.0	0.0	0.1488571049198464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1488571049198464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1905-12-31	0.5759441380261645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28797206901308225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1906-12-31	0.18178380815264022	0.36356761630528045	0.18178380815264022	0.0	0.18178380815264022	0.18178380815264022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36356761630528045	0.18178380815264022	0.18178380815264022	0.18178380815264022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1907-12-31	0.7137720169351588	0.30590229297221094	0.0	0.10196743099073698	0.0	0.0	0.0	0.0	0.0	0.4078697239629479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20393486198147395	0.10196743099073698	0.20393486198147395	0.0	0.0	0.0	0.0	0.0	0.10196743099073698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1908-12-31	0.6684740422170771	1.7380325097644005	0.2673896168868308	0.0	0.5347792337736617	0.1336948084434154	0.0	0.0	0.0	0.2673896168868308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1336948084434154	0.0	0.0	0.1336948084434154	0.0	0.0	0.0	0.0	0.1336948084434154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1336948084434154
1909-12-31	0.18922972526493106	0.0	0.0	0.18922972526493106	0.5676891757947933	0.18922972526493106	0.18922972526493106	0.0	0.0	0.18922972526493106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1910-12-31	0.3458456444775944	0.11528188149253146	0.46112752597012585	0.0	0.11528188149253146	0.0	0.0	0.0	0.0	0.11528188149253146	0.0	0.11528188149253146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1911-12-31	0.26417765524631065	0.13208882762315532	0.0	0.0	0.0	0.0	0.0	0.0	0.13208882762315532	0.26417765524631065	0.0	0.13208882762315532	0.0	0.13208882762315532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13208882762315532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1912-12-31	0.30649377557115887	0.30649377557115887	0.20432918371410588	0.40865836742821177	0.20432918371410588	0.0	0.0	0.20432918371410588	0.0	0.6129875511423177	0.0	0.10216459185705294	0.0	0.0	0.20432918371410588	0.0	0.0	0.0	0.0	0.10216459185705294	0.10216459185705294	0.0	0.0	0.0	0.0	0.0	0.0	0.10216459185705294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1913-12-31	0.6312598431445541	0.7214398207366334	0.2705399327762375	0.2705399327762375	0.18035995518415834	0.0	0.0	0.09017997759207917	0.0	0.2705399327762375	0.18035995518415834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2705399327762375	0.09017997759207917	0.0	0.09017997759207917	0.0	0.0	0.0	0.0	0.2705399327762375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1914-12-31	0.6636765824372594	0.16591914560931484	0.0	0.0	0.16591914560931484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16591914560931484	0.16591914560931484	0.0	0.0	0.0	0.0	0.0	0.0	0.16591914560931484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1915-12-31	1.6003605022605092	0.6738360009517934	0.25268850035692253	0.0	0.5896065008328192	0.08422950011897418	0.0	0.0	0.08422950011897418	0.3369180004758967	0.0	0.08422950011897418	0.0	0.0	0.25268850035692253	0.0	0.0	0.0	0.0	0.08422950011897418	0.08422950011897418	0.0	0.16845900023794835	0.0	0.0	0.0	0.0	0.3369180004758967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16845900023794835
1916-12-31	0.6911398122276802	0.60474733569922	0.0	0.0	0.25917742958538004	0.08639247652846002	0.0	0.08639247652846002	0.0	0.08639247652846002	0.0	0.08639247652846002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08639247652846002	0.17278495305692004	0.08639247652846002	0.17278495305692004	0.08639247652846002	0.0	0.0	0.0	0.17278495305692004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1917-12-31	0.9897988852390055	0.5773826830560865	0.5773826830560865	0.0824832404365838	0.1649664808731676	0.0	0.0	0.0	0.0	0.49489944261950275	0.1649664808731676	0.0	0.0	0.0	0.1649664808731676	0.0	0.0	0.0	0.0	0.1649664808731676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0824832404365838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1918-12-31	1.6784789623643055	0.9791127280458449	0.0	0.4196197405910764	0.27974649372738425	0.27974649372738425	0.0	0.0	0.13987324686369212	0.4196197405910764	0.0	0.0	0.0	0.0	0.0	0.13987324686369212	0.0	0.0	0.0	0.27974649372738425	0.13987324686369212	0.0	0.0	0.0	0.0	0.0	0.0	0.13987324686369212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1919-12-31	1.3318858398026359	0.33297145995065897	0.1331885839802636	0.1331885839802636	0.0665942919901318	0.0665942919901318	0.1331885839802636	0.0665942919901318	0.0	0.33297145995065897	0.0	0.0665942919901318	0.0	0.1331885839802636	0.0	0.0	0.0	0.0665942919901318	0.0	0.39956575194079075	0.1331885839802636	0.0665942919901318	0.0	0.0	0.0665942919901318	0.0	0.0	0.1331885839802636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0665942919901318
1920-12-31	1.7526092495986174	0.2804174799357788	0.42062621990366816	0.1402087399678894	0.5608349598715576	0.0701043699839447	0.0701043699839447	0.0	0.0	0.3505218499197235	0.0	0.0	0.1402087399678894	0.0	0.1402087399678894	0.0	0.0	0.0	0.0	0.2804174799357788	0.1402087399678894	0.0	0.1402087399678894	0.0	0.0	0.0	0.0	0.3505218499197235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1921-12-31	0.9191703078577111	0.3829876282740463	0.22979257696442779	0.15319505130961852	0.15319505130961852	0.15319505130961852	0.0	0.07659752565480926	0.07659752565480926	0.07659752565480926	0.07659752565480926	0.07659752565480926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30639010261923705	0.07659752565480926	0.07659752565480926	0.07659752565480926	0.07659752565480926	0.0	0.0	0.0	0.30639010261923705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1922-12-31	1.3183343393238445	0.2028206675882838	0.1014103337941419	0.1014103337941419	0.3042310013824257	0.2028206675882838	0.0	0.1014103337941419	0.1014103337941419	0.3042310013824257	0.1014103337941419	0.3042310013824257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2028206675882838	0.1014103337941419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1923-12-31	0.8953895162646947	0.4476947581323473	0.22384737906617366	0.0	0.0	0.0	0.0	0.0	0.11192368953308683	0.5596184476654342	0.11192368953308683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22384737906617366	0.22384737906617366	0.22384737906617366	0.0	0.0	0.0	0.0	0.0	0.3357710685992605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1924-12-31	1.3248809048967753	0.9352100505153709	0.23380251262884272	0.23380251262884272	0.46760502525768544	0.23380251262884272	0.1558683417525618	0.1558683417525618	0.0779341708762809	0.6234733670102472	0.0	0.0779341708762809	0.0	0.0779341708762809	0.0	0.0	0.0	0.0779341708762809	0.0	0.5455391961339663	0.23380251262884272	0.0	0.1558683417525618	0.0779341708762809	0.0	0.0	0.0	0.3117366835051236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1925-12-31	1.2743652259373084	0.5097460903749234	0.12743652259373084	0.2548730451874617	0.0	0.0	0.12743652259373084	0.0	0.0	0.3823095677811925	0.12743652259373084	0.12743652259373084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3823095677811925	0.12743652259373084	0.0	0.0	0.0	0.0	0.0	0.0	0.12743652259373084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1926-12-31	1.7089708567734962	1.1718657303589688	0.7324160814743556	0.3906219101196563	0.7324160814743556	0.2929664325897422	0.09765547752991408	0.1464832162948711	0.0	0.3906219101196563	0.0	0.1464832162948711	0.0	0.0	0.09765547752991408	0.04882773876495704	0.0	0.0	0.0	0.2929664325897422	0.19531095505982815	0.09765547752991408	0.34179417135469925	0.04882773876495704	0.04882773876495704	0.04882773876495704	0.0	0.2929664325897422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1927-12-31	1.1794913475731537	0.8578118891441118	0.8578118891441118	0.0	0.8578118891441118	0.5361324307150698	0.21445297228602794	0.10722648614301397	0.0	1.0722648614301395	0.0	0.0	0.10722648614301397	0.0	0.10722648614301397	0.0	0.0	0.0	0.0	0.5361324307150698	0.4289059445720559	0.21445297228602794	0.21445297228602794	0.10722648614301397	0.10722648614301397	0.0	0.0	0.21445297228602794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10722648614301397
1928-12-31	1.3070348624537507	0.9584922324660837	0.34854262998766683	0.17427131499383341	0.6970852599753337	0.17427131499383341	0.17427131499383341	0.08713565749691671	0.0	0.6099496024784169	0.08713565749691671	0.08713565749691671	0.0	0.0	0.08713565749691671	0.0	0.0	0.0	0.0	0.4356782874845835	0.08713565749691671	0.17427131499383341	0.17427131499383341	0.0	0.08713565749691671	0.0	0.0	0.08713565749691671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1929-12-31	1.2108478405013103	0.4843391362005242	0.4843391362005242	0.0	0.4843391362005242	0.0	0.0	0.2421695681002621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7265087043007863	0.2421695681002621	0.0	0.4843391362005242	0.0	0.0	0.0	0.0	0.4843391362005242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1930-12-31	2.932740349527661	0.9775801165092202	0.3665925436909576	0.1832962718454788	0.5498888155364364	0.1832962718454788	0.1832962718454788	0.12219751456365252	0.0	0.7942838446637415	0.12219751456365252	0.0	0.0	0.0	0.06109875728182626	0.0	0.0	0.0	0.0	0.8553826019455677	0.30549378640913133	0.12219751456365252	0.24439502912730504	0.0	0.12219751456365252	0.06109875728182626	0.0	0.6109875728182627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1931-12-31	3.784307617805031	0.8685296172011546	0.5583404682007422	0.1861134894002474	0.6824161278009072	0.4342648086005773	0.24815131920032987	0.1861134894002474	0.1861134894002474	0.9305674470012371	0.06203782980008247	0.12407565960016494	0.06203782980008247	0.06203782980008247	0.06203782980008247	0.12407565960016494	0.06203782980008247	0.0	0.06203782980008247	0.6203782980008248	0.06203782980008247	0.24815131920032987	0.1861134894002474	0.24815131920032987	0.0	0.0	0.0	0.5583404682007422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1932-12-31	1.7623414421404506	1.5273625831883906	0.7636812915941953	0.5287024326421352	0.9986601505462553	0.46995771790412016	0.11748942947603004	0.17623414421404507	0.17623414421404507	0.9986601505462553	0.11748942947603004	0.05874471473801502	0.0	0.0	0.05874471473801502	0.0	0.0	0.05874471473801502	0.0	0.7049365768561803	0.41121300316610515	0.23497885895206008	0.35246828842809014	0.23497885895206008	0.05874471473801502	0.05874471473801502	0.05874471473801502	0.5874471473801502	0.0	0.0	0.0	0.0	0.05874471473801502	0.0	0.0	0.0	0.0	0.05874471473801502
1933-12-31	2.692818457827178	0.969414644817784	0.8078455373481533	0.484707322408892	0.6462764298785226	0.4308509532523484	0.1077127383130871	0.16156910746963066	0.0	0.969414644817784	0.05385636915654355	0.1077127383130871	0.16156910746963066	0.05385636915654355	0.16156910746963066	0.0	0.0	0.0	0.0	0.484707322408892	0.16156910746963066	0.2154254766261742	0.4308509532523484	0.05385636915654355	0.0	0.0	0.0	0.7539891681916098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1934-12-31	3.0377090637225956	1.3647678402231949	0.5723219975129528	0.2641486142367474	0.7484210736707844	0.35219815231566326	0.17609907615783163	0.17609907615783163	0.1320743071183737	1.0565944569469896	0.04402476903945791	0.0	0.1320743071183737	0.04402476903945791	0.17609907615783163	0.0	0.04402476903945791	0.0	0.0	0.6603715355918686	0.35219815231566326	0.08804953807891581	0.30817338327620536	0.1320743071183737	0.04402476903945791	0.04402476903945791	0.0	0.7043963046313265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08804953807891581
1935-12-31	2.5205151490337574	1.229519584894516	0.5532838132025322	0.49180783395780636	0.8606637094261611	0.18442793773417737	0.36885587546835474	0.061475979244725795	0.061475979244725795	1.0450916471603384	0.0	0.12295195848945159	0.0	0.0	0.36885587546835474	0.0	0.0	0.0	0.0	0.9836156679156127	0.43033185471308055	0.307379896223629	0.24590391697890318	0.0	0.061475979244725795	0.0	0.0	0.24590391697890318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061475979244725795
1936-12-31	3.873409958579452	1.3265102597874836	0.5836645143064928	0.2653020519574967	0.7428457454809908	0.5306041039149934	0.05306041039149934	0.10612082078299868	0.159181231174498	0.7428457454809908	0.0	0.159181231174498	0.10612082078299868	0.10612082078299868	0.05306041039149934	0.0	0.0	0.0	0.0	0.42448328313199474	0.3714228727404954	0.2653020519574967	0.318362462348996	0.2653020519574967	0.0	0.0	0.0	0.5306041039149934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1937-12-31	3.7482880557398053	0.6411545358502299	0.5918349561694429	0.29591747808472146	1.4302678107428204	0.24659789840393456	0.14795873904236073	0.0	0.19727831872314763	0.9863915936157382	0.0	0.09863915936157382	0.04931957968078691	0.04931957968078691	0.19727831872314763	0.0	0.04931957968078691	0.0	0.04931957968078691	0.34523705776550834	0.39455663744629527	0.29591747808472146	0.542515376488656	0.04931957968078691	0.04931957968078691	0.14795873904236073	0.04931957968078691	0.39455663744629527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1938-12-31	5.171673482099589	1.1833490170905838	0.4382774137372533	0.6135883792321546	1.0956935343431333	0.7450716033533307	0.35062193098980265	0.21913870686862666	0.0	1.051865792969408	0.04382774137372533	0.04382774137372533	0.04382774137372533	0.0	0.3067941896160773	0.131483224121176	0.0	0.0	0.0	0.5697606378584293	0.3067941896160773	0.39444967236352796	0.3067941896160773	0.131483224121176	0.08765548274745066	0.21913870686862666	0.0	0.9203825688482319	0.0	0.0	0.0	0.0	0.04382774137372533	0.0	0.0	0.0	0.0	0.08765548274745066
1939-12-31	4.510890786316848	1.288825938947671	0.32220648473691776	0.36823598255647744	1.0586784498498725	0.32220648473691776	0.18411799127823872	0.18411799127823872	0.18411799127823872	1.288825938947671	0.0	0.13808849345867902	0.0	0.0	0.09205899563911936	0.09205899563911936	0.0	0.04602949781955968	0.09205899563911936	0.7364719651129549	0.5523539738347161	0.36823598255647744	0.41426548037603705	0.04602949781955968	0.13808849345867902	0.09205899563911936	0.04602949781955968	0.4602949781955967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1940-12-31	2.1026989136572065	0.9960152748902558	0.0	0.22133672775339017	0.608676001321823	0.44267345550678033	0.2766709096917377	0.11066836387669508	0.11066836387669508	0.9406810929519082	0.05533418193834754	0.05533418193834754	0.2766709096917377	0.0	0.05533418193834754	0.0	0.0	0.0	0.11066836387669508	0.719344365198518	0.3873392735684328	0.3873392735684328	0.2766709096917377	0.11066836387669508	0.16600254581504262	0.0	0.0	0.4980076374451279	0.0	0.0	0.0	0.0	0.05533418193834754	0.0	0.0	0.0	0.0	0.05533418193834754
1941-12-31	2.3059397934492862	1.098066568309184	0.43922662732367357	0.21961331366183678	1.098066568309184	0.21961331366183678	0.21961331366183678	0.10980665683091839	0.0	1.098066568309184	0.0	0.0	0.0	0.0	0.21961331366183678	0.0	0.0	0.0	0.0	1.2078732251401023	0.21961331366183678	0.43922662732367357	0.6588399409855104	0.0	0.21961331366183678	0.0	0.0	0.6588399409855104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1942-12-31	1.4644405461850682	1.6474956144582018	0.36611013654626706	0.5491652048194006	0.36611013654626706	0.18305506827313353	0.0	0.18305506827313353	0.18305506827313353	0.9152753413656677	0.0	0.18305506827313353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36611013654626706	0.36611013654626706	0.0	0.18305506827313353	0.18305506827313353	0.0	0.18305506827313353	0.18305506827313353	1.6474956144582018	0.0	0.0	0.18305506827313353	0.0	0.18305506827313353	0.0	0.0	0.0	0.0	0.0
1943-12-31	1.4337452005379412	1.4337452005379412	1.7921815006724264	1.075308900403456	0.3584363001344853	0.3584363001344853	0.0	0.0	0.3584363001344853	3.2259267012103674	0.0	0.0	0.0	0.0	0.3584363001344853	0.0	0.0	0.0	0.0	0.0	0.3584363001344853	0.0	0.0	0.3584363001344853	0.0	0.3584363001344853	0.3584363001344853	0.3584363001344853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1944-12-31	1.1722623960887073	0.7815082640591383	1.1722623960887073	0.7815082640591383	0.7815082640591383	0.0	0.0	0.0	0.0	1.1722623960887073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39075413202956916	0.0	0.39075413202956916	0.39075413202956916	0.0	0.0	0.0	0.0	0.7815082640591383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39075413202956916
1945-12-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1946-12-31																																						
1947-12-31																																						
1948-12-31																																						
1949-12-31	1.2866590610819943	3.002204475857987	0.42888635369399813	0.42888635369399813	0.42888635369399813	0.0	0.0	0.0	0.0	2.1444317684699907	0.0	0.0	0.0	0.8577727073879963	0.42888635369399813	0.0	0.0	0.0	0.0	1.7155454147759925	0.42888635369399813	0.0	0.0	0.0	0.0	0.0	0.0	0.42888635369399813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42888635369399813
1950-12-31	1.3951959850825644	1.775703981014173	0.6341799932193475	0.12683599864386952	1.1415239877948256	0.12683599864386952	0.5073439945754781	0.3805079959316085	0.0	0.8878519905070865	0.12683599864386952	0.0	0.12683599864386952	0.12683599864386952	0.0	0.0	0.25367199728773904	0.12683599864386952	0.0	0.761015991863217	0.3805079959316085	0.6341799932193475	0.3805079959316085	0.0	0.12683599864386952	0.0	0.0	0.25367199728773904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12683599864386952
1951-12-31	1.9084377376004984	1.145062642560299	0.19084377376004985	0.19084377376004985	1.145062642560299	0.3816875475200997	0.3816875475200997	0.19084377376004985	0.0	0.5725313212801495	0.5725313212801495	0.0	0.0	0.19084377376004985	0.19084377376004985	0.0	0.0	0.0	0.0	0.3816875475200997	0.19084377376004985	0.3816875475200997	0.0	0.0	0.3816875475200997	0.0	0.0	0.19084377376004985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1952-12-31	2.127986016578288	2.766381821551774	1.063993008289144	0.0	1.4895902116048014	0.2127986016578288	0.2127986016578288	0.2127986016578288	0.0	1.4895902116048014	0.2127986016578288	0.0	0.2127986016578288	0.0	0.4255972033156576	0.0	0.0	0.2127986016578288	0.0	0.4255972033156576	0.4255972033156576	0.2127986016578288	0.4255972033156576	0.2127986016578288	0.2127986016578288	0.0	0.0	0.6383958049734864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1953-12-31	1.841177003085506	2.045752225650562	1.2274513353903371	0.6137256676951686	1.022876112825281	0.3068628338475843	0.5114380564126405	0.4091504451301124	0.3068628338475843	0.4091504451301124	0.2045752225650562	0.0	0.0	0.3068628338475843	0.0	0.0	0.0	0.0	0.0	0.4091504451301124	0.6137256676951686	0.5114380564126405	0.5114380564126405	0.0	0.2045752225650562	0.0	0.0	0.8183008902602248	0.0	0.1022876112825281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
