date	een_jaar_geleden_perwords	afgelopen_jaar_perwords	vorig_jaar_perwords	verleden_jaar_perwords
1963-12-31	2.807422969689628	4.061803445508398	25.744665956089992	4.241000656339652
1964-12-31	3.5182531218127204	3.639572194978676	29.844491998825145	3.8822103413105884
1965-12-31	4.010825453830798	4.836583635501846	29.25543272205994	4.600652726452974
1966-12-31	2.896840232520452	5.515138134990861	35.542001314385544	4.233843416760661
1967-12-31	2.495978761174117	4.232311812425676	34.72666102503119	3.906749365316009
1968-12-31	4.2614890251438	3.246848781061943	30.5406713468639	4.870273171592914
1969-12-31	3.5643354740829842	5.273263441109073	31.981366240059653	3.1737233673341643
1970-12-31	3.19487844273957	5.357565388594049	36.07755041493607	2.408446826065214
1971-12-31	3.182653189898548	7.811966920660073	41.03693734247976	2.073546775236933
1972-12-31	2.9338858755304598	8.707016146735558	48.55107916603631	2.9338858755304598
